Time,Hour,Minute,ep_fridge_an,ep_washer_an,ep_dryer_bn,ep_boosterpump_abn,ep_pump,ep_1f_lighting1_an,ep_1f_lighting2_bn,ep_2f_lighting1_an,ep_2f_lighting2_bn,ep_3f_lighting1_an,ep_3f_lighting2_bn,ep_1f_wifi_an,ep_1f_WaterHeater_abn,ep_kitchen_bn,ep_2f_socket1_an,ep_2f_socket2_bn,l1_airc_abn,l1_lighting1_an,l1_lighting2_bn,l1_InductionCooktop_abn,l1_socket1_an,l1_socket2_bn,l1_socket3_an,l1_socket4_bn,l1_socket5_an,l1_socket6_bn,l2_Dehumidifier_bn,l2_bathroom1_an,l2_bathroom2_bn,l2_airc1_abn,l2_airc2_abn,l2_lighting1_an,l2_lighting2_bn,l2_socket1_an,l2_socket2_bn,l2_socket3_an,l2_socket4_bn,l2_socket5_an,l2_socket6_bn,l2_socket7_an,l3_airc_abn,l3_lighting1_an,l3_lighting2_bn,l3_socket1_an,l3_socket2_bn,l3_socket3_an,l3_socket4_bn,l3_socket5_an,l3_socket6_bn,l3_socket7_an,l3_socket8_bn
17:30,17,30,0.9004,0,0,1,0,1,1,1,1,1,1,1,0.0698,0.6065,1,1,0.4348,1,1,0,1,1,1,1,1,1,1,0.0439,0.0439,0.4348,0.4348,1,1,1,1,1,1,1,1,1,0.4348,1,1,1,1,1,1,1,1,1,1
17:45,17,45,0.9001,0,0,1,0,1,1,1,1,1,1,1,0.1067,0.7548,1,1,0.3982,1,1,0,1,1,1,1,1,1,1,0.0676,0.0676,0.3982,0.3982,1,1,1,1,1,1,1,1,1,0.3982,1,1,1,1,1,1,1,1,1,1
18:00,18,0,0.9,1,0,1,0,1,1,1,1,1,1,1,0.1574,0.8825,1,1,0.3633,1,1,0,1,1,1,1,1,1,1,0.1007,0.1007,0.3633,0.3633,1,1,1,1,1,1,1,1,1,0.3633,1,1,1,1,1,1,1,1,1,1
18:15,18,15,0.9001,0.8,0,0,0,1,1,1,1,1,1,1,0.2236,0.9692,1,1,0.3383,1,1,0,1,1,1,1,1,1,1,0.1453,0.1453,0.3383,0.3383,1,1,1,1,1,1,1,1,1,0.3383,1,1,1,1,1,1,1,1,1,1
18:30,18,30,0.9004,0.5,0,0,0,1,1,1,1,1,1,1,0.3062,1,1,1,0.3462,1,1,1,1,1,1,1,1,1,1,0.203,0.203,0.3462,0.3462,1,1,1,1,1,1,1,1,1,0.3462,1,1,1,1,1,1,1,1,1,1
18:45,18,45,0.901,0.5,0,0,0,1,1,1,1,1,1,1,0.4041,0.9692,1,1,0.4374,1,1,0.9622,1,1,1,1,1,1,1,0.2749,0.2749,0.4374,0.4374,1,1,1,1,1,1,1,1,1,0.4374,1,1,1,1,1,1,1,1,1,1
19:00,19,0,0.9017,0.8,0,0,0,1,1,1,1,1,1,1,0.5139,0.8825,1,1,0.6443,1,1,0.857,1,1,1,1,1,1,1,0.3604,0.3604,0.6443,0.6443,1,1,1,1,1,1,1,1,1,0.6443,1,1,1,1,1,1,1,1,1,1
19:15,19,15,0.9027,0.6,0,0,0,1,1,1,1,1,1,1,0.6298,0.7548,1,1,0.8549,1,1,0.7066,1,1,1,1,1,1,1,0.4578,0.4578,0.8549,0.8549,1,1,1,1,1,1,1,1,1,0.8549,1,1,1,1,1,1,1,1,1,1
19:30,19,30,0.9038,0.2,0,0,0,1,1,1,1,1,1,1,0.7439,0.6065,1,1,0.9571,1,1,0,1,1,1,1,1,1,1,0.5633,0.5633,0.9571,0.9571,1,1,1,1,1,1,1,1,1,0.9571,1,1,1,1,1,1,1,1,1,1
19:45,19,45,0.9052,0,0.9,0,0,1,1,1,1,1,1,1,0.8467,0.4578,1,1,0.983,1,1,0,1,1,1,1,1,1,1,0.6713,0.6713,0.983,0.983,1,1,1,1,1,1,1,1,1,0.983,1,1,1,1,1,1,1,1,1,1
20:00,20,0,0.9067,0,1,1,0,1,1,1,1,1,1,1,0.9287,0.3247,1,1,0.9826,1,1,0,1,1,1,1,1,1,1,0.7748,0.7748,0.9826,0.9826,1,1,1,1,1,1,1,1,1,0.9826,1,1,1,1,1,1,1,1,1,1
20:15,20,15,0.9084,0,1,1,0,1,1,1,1,1,1,1,0.9817,0.2163,1,1,0.9781,1,1,0,1,1,1,1,1,1,1,0.8663,0.8663,0.9781,0.9781,1,1,1,1,1,1,1,1,1,0.9781,1,1,1,1,1,1,1,1,1,1
20:30,20,30,0.9103,0,0.85,0,0,1,1,1,1,1,1,1,1,0.1353,1,1,0.9772,1,1,0,1,1,1,1,1,1,1,0.9382,0.9382,0.9772,0.9772,1,1,1,1,1,1,1,1,1,0.9772,1,1,1,1,1,1,1,1,1,1
20:45,20,45,0.9124,0,0.6,0,0,1,1,1,1,1,1,1,0.9817,0.0796,1,1,0.9819,1,1,0,1,1,1,1,1,1,1,0.9842,0.9842,0.9819,0.9819,1,1,1,1,1,1,1,1,1,0.9819,1,1,1,1,1,1,1,1,1,1
21:00,21,0,0.9146,0,0,1,0,1,1,1,1,1,1,1,0.9287,0.0439,1,1,0.9917,1,1,0,1,1,1,1,1,1,1,1,1,0.9917,0.9917,1,1,1,1,1,1,1,1,1,0.9917,1,1,1,1,1,1,1,1,1,1
21:15,21,15,0.917,0,0,1,0,1,1,1,1,1,1,1,0.8467,0.0228,1,1,1,1,1,0,1,1,1,1,1,1,1,0.9842,0.9842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21:30,21,30,0.9196,0,0,0,0,1,1,1,1,1,1,1,0.7439,0.0111,1,1,0.9853,1,1,0,1,1,1,1,1,1,1,0.9382,0.9382,0.9853,0.9853,1,1,1,1,1,1,1,1,1,0.9853,1,1,1,1,1,1,1,1,1,1
21:45,21,45,0.9222,0,0,0,0,1,1,1,1,1,1,1,0.6298,0.0051,1,1,0.8972,1,1,0,1,1,1,1,1,1,1,0.8663,0.8663,0.8972,0.8972,1,1,1,1,1,1,1,1,1,0.8972,1,1,1,1,1,1,1,1,1,1
22:00,22,0,0.925,0,0,0,1,0.6,0.6,0.6,0.6,0.6,0.6,1,0.5139,0.0022,0.55,0.55,0.7026,0.6,0.6,0,0.55,0.55,0.55,0.55,0.55,0.55,1,0.7748,0.7748,0.7026,0.7026,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.7026,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
22:15,22,15,0.9279,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,1,0.4041,0.0009,0.55,0.55,0.5114,0.6,0.6,0,0.55,0.55,0.55,0.55,0.55,0.55,1,0.6713,0.6713,0.5114,0.5114,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.5114,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
22:30,22,30,0.9309,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,1,0.3062,0.0003,0.55,0.55,0.4325,0.6,0.6,0,0.55,0.55,0.55,0.55,0.55,0.55,1,0.5633,0.5633,0.4325,0.4325,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.4325,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
22:45,22,45,0.9339,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,1,0.2236,0.0001,0.55,0.55,0.4304,0.6,0.6,0,0.55,0.55,0.55,0.55,0.55,0.55,1,0.4578,0.4578,0.4304,0.4304,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.4304,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
23:00,23,0,0.9371,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,1,0.1574,0,0.2,0.2,0.4511,0.3,0.3,0,0.2,0.2,0.2,0.2,0.2,0.2,1,0.3604,0.3604,0.4511,0.4511,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4511,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
23:15,23,15,0.9402,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,1,0.1067,0,0.2,0.2,0.4695,0.3,0.3,0,0.2,0.2,0.2,0.2,0.2,0.2,1,0.2749,0.2749,0.4695,0.4695,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4695,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
23:30,23,30,0.9435,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0.12,1,0.0698,0,0.2,0.2,0.4759,0.12,0.12,0,0.2,0.2,0.2,0.2,0.2,0.2,1,0.203,0.203,0.4759,0.4759,0.12,0.12,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4759,0.12,0.12,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
23:45,23,45,0.9467,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0.12,1,0.0439,0,0.2,0.2,0.4675,0.12,0.12,0,0.2,0.2,0.2,0.2,0.2,0.2,1,0.1453,0.1453,0.4675,0.4675,0.12,0.12,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4675,0.12,0.12,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
